age,income,loan_amount,loan_term,credit_score,employment_years,num_credit_lines,debt_to_income,num_delinquencies,previous_defaults,loan_to_income,monthly_payment,payment_to_income,education,home_ownership,loan_purpose,employment_status,default
60,96074.0,43568.0,12,309,27.0,11,0.1269,6,0,0.4535,3769.8,0.4708,High School,Rent,Home Improvement,Part-time,0
40,155348.0,35726.0,36,843,21.0,13,0.2492,5,3,0.23,1103.12,0.0852,Bachelor,Rent,Education,Full-time,0
49,60390.0,29539.0,36,823,6.0,4,0.3555,6,0,0.4891,912.08,0.1812,High School,Mortgage,Debt Consolidation,Self-employed,0
42,155310.0,42602.0,48,323,15.0,19,0.346,0,3,0.2743,1020.16,0.0788,Master,Rent,Debt Consolidation,Full-time,1
59,53744.0,15607.0,12,515,5.0,10,0.5068,6,1,0.2904,1350.42,0.3015,Master,Rent,Personal,Part-time,0
69,83560.0,19462.0,12,833,14.0,10,0.5627,7,0,0.2329,1683.98,0.2418,Master,Own,Debt Consolidation,Full-time,0
59,123747.0,4401.0,24,760,16.0,19,0.1053,6,0,0.0356,197.04,0.0191,Bachelor,Rent,Debt Consolidation,Full-time,0
66,178905.0,35220.0,12,557,15.0,2,0.1734,8,2,0.1969,3047.47,0.2044,Bachelor,Rent,Debt Consolidation,Part-time,0
67,58022.0,36447.0,36,599,12.0,9,0.2657,7,0,0.6281,1125.38,0.2327,Bachelor,Rent,Personal,Full-time,0
24,123666.0,37817.0,60,316,13.0,2,0.213,9,1,0.3058,748.82,0.0727,Master,Mortgage,Business,Part-time,1
32,26878.0,37688.0,24,610,23.0,9,0.2746,6,3,1.4021,1687.39,0.753,High School,Mortgage,Business,Full-time,1
56,28953.0,7241.0,36,666,15.0,6,0.0724,4,3,0.2501,223.58,0.0926,High School,Own,Business,Part-time,0
49,156988.0,33642.0,24,497,1.0,9,0.0863,8,1,0.2143,1506.24,0.1151,PhD,Mortgage,Business,Part-time,0
22,148007.0,38403.0,12,468,22.0,14,0.5111,6,2,0.2595,3322.89,0.2694,PhD,Own,Education,Full-time,0
24,,10985.0,48,755,18.0,6,0.1064,5,3,0.1298,263.05,0.0373,Bachelor,Rent,Personal,Self-employed,0
46,130250.0,24347.0,24,546,20.0,1,0.5032,5,2,0.1869,1090.08,0.1004,Bachelor,Own,Business,Part-time,0
50,85343.0,45747.0,36,445,21.0,4,0.2186,3,0,0.536,1412.53,0.1986,High School,Own,Education,Full-time,0
28,66290.0,21325.0,48,506,5.0,14,0.2201,6,3,0.3217,510.65,0.0924,Bachelor,Own,Debt Consolidation,Full-time,1
28,94793.0,37904.0,60,570,29.0,11,0.1054,4,0,0.3999,750.54,0.095,High School,Mortgage,Home Improvement,Part-time,0
26,72693.0,26986.0,12,442,29.0,19,0.0573,1,2,0.3712,2335.01,0.3854,Bachelor,Rent,Business,Part-time,0
48,165783.0,33230.0,36,608,4.0,17,0.2454,4,3,0.2004,1026.05,0.0743,Bachelor,Rent,Debt Consolidation,Unemployed,0
20,91158.0,31698.0,60,773,6.0,4,0.5094,9,2,0.3477,627.66,0.0826,Master,Own,Debt Consolidation,Part-time,0
48,74354.0,32896.0,36,708,7.0,14,0.556,3,1,0.4424,1015.73,0.1639,PhD,Rent,Debt Consolidation,Full-time,0
43,114188.0,39189.0,12,427,28.0,2,0.0839,6,1,0.3432,3390.9,0.3563,PhD,Mortgage,Debt Consolidation,Full-time,0
43,155236.0,45313.0,24,559,27.0,2,0.067,4,1,0.2919,2028.78,0.1568,Master,Own,Education,Full-time,0
53,65628.0,15487.0,48,599,7.0,16,0.1373,2,2,0.236,370.86,0.0678,High School,Rent,Debt Consolidation,Full-time,0
46,188815.0,46487.0,48,674,18.0,8,0.4715,3,3,0.2462,1113.19,0.0707,High School,Mortgage,Business,Unemployed,0
56,100753.0,31765.0,24,716,7.0,19,0.1627,9,3,0.3153,1422.2,0.1694,Bachelor,Mortgage,Debt Consolidation,Part-time,0
58,137260.0,30186.0,12,566,1.0,1,0.1769,1,1,0.2199,2611.9,0.2283,High School,Own,Business,Unemployed,0
66,,17058.0,24,473,6.0,10,0.5389,6,0,0.0888,763.73,0.0477,Bachelor,Own,Debt Consolidation,Self-employed,0
59,94860.0,21416.0,24,662,2.0,6,0.5312,8,1,0.2258,958.85,0.1213,Bachelor,Mortgage,Debt Consolidation,Part-time,0
45,51966.0,32929.0,48,369,25.0,19,0.4187,1,3,0.6337,788.53,0.182,Master,Rent,Home Improvement,Full-time,1
44,153341.0,18822.0,60,670,23.0,13,0.1402,7,2,0.1227,372.7,0.0292,Bachelor,Own,Debt Consolidation,Full-time,0
31,16224.0,15076.0,12,792,5.0,15,0.2596,6,1,0.9292,1304.48,0.9641,Bachelor,Mortgage,Home Improvement,Full-time,0
49,99711.0,41134.0,48,690,17.0,6,0.1799,3,0,0.4125,985.0,0.1185,Master,Mortgage,Business,Self-employed,0
26,196298.0,21356.0,48,538,6.0,17,0.4195,1,1,0.1088,511.4,0.0313,Bachelor,Mortgage,Personal,Full-time,0
66,91669.0,32585.0,48,752,16.0,16,0.479,9,2,0.3555,780.29,0.1021,High School,Mortgage,Business,Unemployed,0
62,141557.0,2528.0,60,592,26.0,15,0.1282,1,2,0.0179,50.06,0.0042,Bachelor,Rent,Business,Full-time,0
25,112177.0,4786.0,12,597,26.0,10,0.5439,9,1,0.0427,414.12,0.0443,Bachelor,Mortgage,Business,Full-time,0
59,54715.0,42560.0,48,768,24.0,18,0.3046,6,1,0.7778,1019.15,0.2235,High School,Mortgage,Home Improvement,Full-time,0
25,73778.0,7967.0,12,406,7.0,13,0.4873,8,0,0.108,689.36,0.1121,Bachelor,Own,Business,Full-time,0
56,111853.0,39994.0,60,728,5.0,2,0.0784,2,3,0.3576,791.93,0.085,Master,Mortgage,Business,Full-time,0
24,34286.0,45109.0,36,673,4.0,17,0.2483,0,1,1.3156,1392.83,0.4873,High School,Mortgage,Home Improvement,Full-time,0
44,91754.0,24588.0,12,590,3.0,1,0.0581,6,3,0.268,2127.52,0.2782,Bachelor,Mortgage,Education,Full-time,0
52,91747.0,44340.0,48,342,18.0,13,0.4452,3,1,0.4833,1061.78,0.1389,High School,Rent,Home Improvement,Full-time,0
56,169458.0,21934.0,48,721,19.0,5,0.0937,5,2,0.1294,525.24,0.0372,Bachelor,Rent,Debt Consolidation,Full-time,0
40,37913.0,47639.0,36,420,26.0,18,0.2361,4,2,1.2565,1470.95,0.4654,PhD,Mortgage,Business,Unemployed,1
66,170898.0,12618.0,24,792,2.0,14,0.48,3,1,0.0738,564.94,0.0397,Bachelor,Mortgage,Education,Full-time,0
58,90931.0,21964.0,12,735,7.0,16,0.4619,7,3,0.2415,1900.47,0.2508,Master,Rent,Education,Full-time,0
30,135499.0,20056.0,60,499,21.0,14,0.4022,5,1,0.148,397.13,0.0352,Master,Rent,Debt Consolidation,Unemployed,0
53,118032.0,39418.0,12,539,20.0,11,0.4317,6,3,0.334,3410.71,0.3467,High School,Mortgage,Business,Full-time,1
56,70459.0,3142.0,60,314,12.0,17,0.4082,6,3,0.0446,62.22,0.0106,Master,Rent,Personal,Unemployed,1
36,187181.0,41583.0,36,573,4.0,6,0.4027,6,1,0.2222,1283.96,0.0823,PhD,Own,Debt Consolidation,Unemployed,0
56,56525.0,2148.0,48,331,14.0,11,0.2423,3,0,0.038,51.44,0.0109,PhD,Mortgage,Business,Part-time,0
64,21701.0,16469.0,48,843,5.0,6,0.0655,7,3,0.7589,394.37,0.218,Bachelor,Rent,Home Improvement,Full-time,0
60,153772.0,30207.0,60,652,16.0,3,0.293,2,3,0.1964,598.13,0.0467,High School,Mortgage,Education,Self-employed,0
58,129969.0,8121.0,12,429,27.0,17,0.075,9,3,0.0625,702.68,0.0649,High School,Own,Home Improvement,Full-time,1
51,179749.0,25015.0,60,742,5.0,10,0.3079,8,3,0.1392,495.33,0.0331,High School,Rent,Medical,Full-time,0
33,99681.0,49854.0,12,310,3.0,2,0.3052,5,0,0.5001,4313.7,0.5192,Bachelor,Own,Debt Consolidation,Full-time,0
59,18115.0,41337.0,60,602,22.0,16,0.1483,1,3,2.2818,818.52,0.5419,Bachelor,Own,Debt Consolidation,Full-time,0
38,18748.0,2480.0,24,361,0.0,18,0.4813,9,0,0.1323,111.04,0.071,Bachelor,Mortgage,Debt Consolidation,Full-time,0
46,95152.0,29996.0,60,329,29.0,13,0.4373,5,0,0.3152,593.96,0.0749,Master,Own,Debt Consolidation,Self-employed,0
35,61166.0,30269.0,12,434,23.0,7,0.3577,8,0,0.4949,2619.08,0.5137,High School,Mortgage,Education,Full-time,0
35,185603.0,4343.0,36,461,12.0,17,0.5592,0,0,0.0234,134.1,0.0087,Master,Rent,Debt Consolidation,Full-time,0
27,,32860.0,36,699,10.0,15,0.208,3,0,0.89,1014.62,0.3297,High School,Mortgage,Debt Consolidation,Full-time,0
68,177950.0,26529.0,60,789,11.0,6,0.1941,2,0,0.1491,525.31,0.0354,High School,Own,Personal,Full-time,0
27,55106.0,34407.0,12,726,11.0,7,0.1509,8,1,0.6244,2977.13,0.6482,Master,Own,Home Improvement,Self-employed,0
24,37089.0,15577.0,12,706,25.0,19,0.3494,4,1,0.42,1347.83,0.4359,High School,Rent,Business,Self-employed,0
66,65795.0,13525.0,48,611,23.0,19,0.1629,1,1,0.2056,323.87,0.0591,High School,Rent,Debt Consolidation,Part-time,0
47,41666.0,37061.0,12,504,,13,0.5279,6,0,0.8895,3206.77,0.9233,PhD,Own,Personal,Part-time,0
41,89241.0,36357.0,48,440,5.0,1,0.2174,1,3,0.4074,870.61,0.1171,Master,Mortgage,Business,Self-employed,0
56,76134.0,8924.0,12,820,16.0,5,0.32,4,1,0.1172,772.16,0.1217,Master,Mortgage,Debt Consolidation,Full-time,0
39,112872.0,11603.0,60,586,19.0,7,0.3412,9,1,0.1028,229.75,0.0244,High School,Rent,Business,Full-time,0
26,114357.0,29731.0,36,610,21.0,11,0.2192,4,0,0.26,918.01,0.0963,High School,Rent,Home Improvement,Full-time,0
56,15183.0,41622.0,60,308,9.0,17,0.4561,4,0,2.7412,824.17,0.6509,High School,Own,Home Improvement,Full-time,0
28,38101.0,10888.0,12,551,14.0,17,0.4306,0,0,0.2858,942.1,0.2966,High School,Mortgage,Home Improvement,Unemployed,0
47,44945.0,11736.0,24,674,3.0,6,0.4684,4,3,0.2611,525.45,0.1403,PhD,Mortgage,Business,Self-employed,0
67,51023.0,40581.0,36,572,13.0,3,0.3833,9,0,0.7953,1253.02,0.2946,High School,Rent,Business,Full-time,0
66,32309.0,35138.0,12,637,20.0,6,0.3031,9,2,1.0875,3040.38,1.1288,Bachelor,Rent,Debt Consolidation,Full-time,0
38,73207.0,45212.0,12,745,9.0,5,0.2969,9,2,0.6176,3912.05,0.6412,High School,Rent,Education,Part-time,0
59,116689.0,39387.0,24,311,9.0,18,0.4441,3,0,0.3375,1763.46,0.1813,Bachelor,Own,Debt Consolidation,Unemployed,0
50,72145.0,47710.0,48,797,13.0,1,0.2574,0,1,0.6613,1142.48,0.19,High School,Rent,Medical,Unemployed,0
43,75878.0,10258.0,48,749,25.0,16,0.2905,2,0,0.1352,245.64,0.0388,High School,Rent,Debt Consolidation,Part-time,0
26,101867.0,14324.0,12,530,18.0,13,0.14,2,0,0.1406,1239.41,0.146,High School,Mortgage,Home Improvement,Part-time,0
38,116453.0,12661.0,12,719,27.0,3,0.4238,0,2,0.1087,1095.52,0.1129,Master,Own,Business,Full-time,0
52,76228.0,3716.0,48,336,1.0,14,0.0923,7,2,0.0487,88.98,0.014,Bachelor,Mortgage,Business,Full-time,1
69,56037.0,39176.0,24,469,25.0,12,0.5948,5,1,0.6991,1754.01,0.3755,Bachelor,Mortgage,Education,Full-time,0
20,90735.0,33425.0,48,359,1.0,1,0.1291,7,0,0.3684,800.4,0.1058,High School,Rent,Business,Full-time,0
55,19482.0,5213.0,24,649,,5,0.2606,1,2,0.2676,233.4,0.1437,Bachelor,Rent,Personal,Unemployed,0
62,106125.0,10708.0,24,770,12.0,7,0.1808,6,3,0.1009,479.42,0.0542,Bachelor,Own,Personal,Self-employed,0
67,189152.0,10347.0,24,630,7.0,5,0.2099,0,3,0.0547,463.26,0.0294,Bachelor,Mortgage,Personal,Full-time,0
41,88617.0,20743.0,24,691,29.0,11,0.2273,7,0,0.2341,928.72,0.1257,Bachelor,Own,Home Improvement,Full-time,0
25,35037.0,23321.0,48,378,26.0,12,0.4451,8,2,0.6656,558.45,0.1912,Master,Mortgage,Debt Consolidation,Full-time,1
33,145809.0,15160.0,36,813,17.0,4,0.1472,2,0,0.104,468.1,0.0385,PhD,Mortgage,Medical,Full-time,0
62,38468.0,46578.0,48,406,13.0,3,0.1951,3,3,1.2108,1115.37,0.3478,PhD,Own,Debt Consolidation,Self-employed,1
63,50823.0,11425.0,12,589,22.0,13,0.1057,4,1,0.2248,988.57,0.2334,Bachelor,Rent,Education,Self-employed,0
51,42111.0,28532.0,36,675,21.0,9,0.2323,5,2,0.6775,880.99,0.251,High School,Rent,Debt Consolidation,Self-employed,0
26,178478.0,22461.0,36,771,14.0,6,0.5677,5,2,0.1258,693.53,0.0466,High School,Own,Education,Full-time,0
26,196536.0,19996.0,60,813,24.0,5,0.2591,1,2,0.1017,395.94,0.0242,High School,Rent,Debt Consolidation,Part-time,0
43,120383.0,41463.0,36,629,5.0,1,0.4775,3,3,0.3444,1280.26,0.1276,Bachelor,Mortgage,Personal,Unemployed,0
49,129267.0,48940.0,12,616,8.0,17,0.3039,5,0,0.3786,4234.62,0.3931,Bachelor,Own,Medical,Part-time,0
21,134409.0,1287.0,48,529,0.0,16,0.2973,6,3,0.0096,30.82,0.0028,Bachelor,Rent,Debt Consolidation,Full-time,1
54,,23721.0,12,612,3.0,11,0.5032,6,1,0.1855,2052.5,0.1925,Bachelor,Mortgage,Business,Full-time,0
47,115658.0,6838.0,60,671,5.0,7,0.0648,6,0,0.0591,135.4,0.014,Bachelor,Mortgage,Business,Full-time,0
20,197539.0,22253.0,24,655,18.0,5,0.5257,4,1,0.1127,996.32,0.0605,PhD,Rent,Personal,Full-time,0
24,150629.0,31234.0,48,625,,6,0.3169,5,0,0.2074,747.94,0.0596,High School,Own,Business,Full-time,0
42,31361.0,21170.0,48,542,17.0,18,0.2431,3,2,0.675,506.94,0.1939,High School,Mortgage,Business,Part-time,0
56,87509.0,16145.0,36,407,13.0,2,0.5488,2,1,0.1845,498.51,0.0684,Bachelor,Own,Home Improvement,Full-time,0
61,195282.0,16296.0,36,329,8.0,16,0.2369,3,1,0.0834,503.17,0.0309,Bachelor,Rent,Medical,Full-time,0
41,89677.0,15693.0,12,531,3.0,6,0.5877,4,1,0.175,1357.86,0.1817,Bachelor,Mortgage,Debt Consolidation,Full-time,0
34,,16959.0,12,518,17.0,6,0.565,1,2,0.3215,1467.41,0.3338,Master,Mortgage,Personal,Self-employed,0
68,175670.0,19325.0,48,634,4.0,16,0.1974,2,3,0.11,462.76,0.0316,High School,Rent,Business,Full-time,0
42,130268.0,34704.0,60,795,23.0,19,0.2373,1,1,0.2664,687.18,0.0633,Bachelor,Rent,Education,Full-time,0
35,119075.0,5704.0,60,685,12.0,19,0.4967,4,0,0.0479,112.95,0.0114,PhD,Mortgage,Education,Part-time,0
42,,3000.0,24,742,10.0,6,0.1576,4,2,0.0324,134.32,0.0174,Bachelor,Rent,Debt Consolidation,Full-time,0
20,38008.0,26320.0,24,617,0.0,12,0.4526,1,3,0.6925,1178.41,0.3719,Bachelor,Mortgage,Debt Consolidation,Full-time,0
35,86031.0,34409.0,24,810,,6,0.121,1,1,0.4,1540.58,0.2149,High School,Rent,Debt Consolidation,Self-employed,0
45,95933.0,13677.0,48,816,,4,0.1631,5,0,0.1426,327.51,0.041,Bachelor,Mortgage,Debt Consolidation,Full-time,0
65,187280.0,10859.0,48,384,21.0,8,0.3253,2,3,0.058,260.03,0.0167,High School,Mortgage,Debt Consolidation,Full-time,0
56,71845.0,31613.0,48,651,14.0,2,0.4602,8,1,0.44,757.01,0.1264,Bachelor,Rent,Education,Part-time,0
59,,19826.0,60,578,23.0,4,0.4567,1,1,0.4653,392.58,0.1105,Bachelor,Mortgage,Business,Full-time,0
47,94092.0,37067.0,24,834,16.0,12,0.3849,4,1,0.3939,1659.59,0.2116,PhD,Rent,Business,Full-time,0
25,199457.0,8180.0,48,621,28.0,14,0.1997,8,2,0.041,195.88,0.0118,Bachelor,Mortgage,Home Improvement,Full-time,0
39,104207.0,6934.0,36,308,23.0,6,0.2785,1,0,0.0665,214.1,0.0247,High School,Mortgage,Debt Consolidation,Full-time,0
69,85138.0,28084.0,60,415,4.0,11,0.1854,4,2,0.3299,556.1,0.0784,Master,Mortgage,Home Improvement,Full-time,0
22,138373.0,20231.0,24,371,3.0,15,0.2024,4,1,0.1462,905.79,0.0785,Bachelor,Own,Debt Consolidation,Full-time,0
63,135023.0,36738.0,12,410,26.0,17,0.2278,5,1,0.2721,3178.82,0.2825,Bachelor,Mortgage,Personal,Full-time,0
54,70367.0,25800.0,24,352,8.0,11,0.3794,8,0,0.3666,1155.13,0.197,High School,Mortgage,Medical,Self-employed,0
34,,18378.0,48,730,22.0,5,0.1642,5,3,0.0947,440.08,0.0272,Master,Rent,Debt Consolidation,Full-time,0
58,124694.0,8824.0,60,571,18.0,14,0.0734,3,1,0.0708,174.73,0.0168,Master,Mortgage,Medical,Unemployed,0
61,25656.0,9007.0,60,669,21.0,4,0.4309,3,3,0.3511,178.35,0.0834,High School,Rent,Business,Full-time,0
22,90400.0,38036.0,12,849,8.0,3,0.062,6,3,0.4207,3291.13,0.4368,Bachelor,Mortgage,Debt Consolidation,Full-time,0
25,,12098.0,36,655,9.0,7,0.5839,2,3,0.0651,373.55,0.0241,Bachelor,Mortgage,Debt Consolidation,Full-time,0
53,87771.0,25619.0,12,563,16.0,7,0.2427,6,1,0.2919,2216.73,0.303,High School,Own,Debt Consolidation,Full-time,0
69,120045.0,41087.0,24,446,,3,0.0536,3,3,0.3423,1839.57,0.1839,Bachelor,Own,Education,Full-time,1
21,128336.0,44993.0,60,714,9.0,1,0.5365,0,2,0.3506,890.92,0.0833,Bachelor,Mortgage,Education,Full-time,0
53,145313.0,14114.0,60,578,15.0,18,0.3799,5,1,0.0971,279.47,0.0231,High School,Rent,Business,Part-time,0
26,176378.0,6371.0,12,716,6.0,13,0.4996,2,1,0.0361,551.26,0.0375,High School,Own,Debt Consolidation,Full-time,0
52,42599.0,38960.0,12,312,,14,0.2893,3,3,0.9146,3371.08,0.9494,Master,Own,Home Improvement,Full-time,1
51,110597.0,34676.0,48,389,29.0,2,0.2448,3,1,0.3135,830.36,0.0901,Bachelor,Own,Home Improvement,Self-employed,0
24,113676.0,17228.0,36,371,8.0,16,0.4104,1,3,0.1516,531.95,0.0561,High School,Rent,Debt Consolidation,Full-time,1
54,43193.0,30084.0,36,674,27.0,7,0.2733,2,0,0.6965,928.91,0.258,PhD,Rent,Business,Self-employed,0
64,139600.0,10247.0,60,585,27.0,15,0.3559,9,3,0.0734,202.9,0.0174,Master,Mortgage,Debt Consolidation,Self-employed,1
63,36858.0,35333.0,60,474,20.0,10,0.2028,3,1,0.9586,699.64,0.2277,PhD,Mortgage,Debt Consolidation,Full-time,0
21,99405.0,36638.0,60,470,4.0,5,0.233,7,3,0.3686,725.48,0.0876,Bachelor,Mortgage,Business,Full-time,1
32,76096.0,15669.0,48,633,6.0,5,0.0952,4,3,0.2059,375.21,0.0592,High School,Own,Debt Consolidation,Unemployed,0
32,43672.0,23958.0,60,831,28.0,3,0.4798,0,2,0.5486,474.4,0.1303,High School,Mortgage,Medical,Self-employed,0
42,167129.0,17369.0,48,847,0.0,16,0.2419,8,3,0.1039,415.92,0.0299,PhD,Own,Education,Unemployed,0
27,60162.0,2532.0,60,559,15.0,9,0.5862,9,2,0.0421,50.14,0.01,Master,Mortgage,Business,Full-time,1
62,62219.0,7238.0,36,668,17.0,15,0.1929,2,3,0.1163,223.49,0.0431,Bachelor,Mortgage,Personal,Full-time,0
58,173062.0,48037.0,12,345,25.0,16,0.3113,1,2,0.2776,4156.49,0.2882,Bachelor,Rent,Business,Full-time,0
60,177312.0,23345.0,60,819,26.0,4,0.218,9,0,0.1317,462.26,0.0313,Bachelor,Mortgage,Education,Full-time,0
29,21377.0,8239.0,60,309,8.0,7,0.4317,0,1,0.3854,163.14,0.0915,Bachelor,Mortgage,Business,Full-time,0
20,66407.0,3169.0,24,488,15.0,3,0.4946,8,0,0.0477,141.88,0.0256,High School,Own,Education,Part-time,0
65,146139.0,18316.0,36,698,19.0,1,0.3179,1,2,0.1253,565.54,0.0464,Bachelor,Mortgage,Home Improvement,Full-time,0
34,158955.0,49158.0,36,833,28.0,19,0.2518,8,0,0.3093,1517.86,0.1146,Bachelor,Mortgage,Home Improvement,Self-employed,0
52,199887.0,19854.0,48,394,16.0,13,0.4596,9,1,0.0993,475.43,0.0285,Master,Rent,Home Improvement,Full-time,0
65,117611.0,49973.0,48,663,,9,0.1553,2,3,0.4249,1196.67,0.1221,Bachelor,Rent,Business,Unemployed,0
21,16384.0,24982.0,24,403,27.0,4,0.3797,2,2,1.5247,1118.51,0.8186,Bachelor,Mortgage,Home Improvement,Full-time,0
20,176621.0,38433.0,60,327,15.0,12,0.4535,1,1,0.2176,761.02,0.0517,High School,Mortgage,Personal,Unemployed,0
20,44793.0,39486.0,60,533,5.0,11,0.1981,7,2,0.8815,781.87,0.2094,High School,Rent,Business,Part-time,1
27,37347.0,2379.0,60,617,5.0,5,0.4106,3,2,0.0637,47.11,0.0151,High School,Own,Home Improvement,Full-time,0
22,139716.0,1298.0,36,445,6.0,1,0.4544,6,1,0.0093,40.08,0.0034,Bachelor,Own,Business,Self-employed,0
60,126706.0,46201.0,12,835,21.0,9,0.1146,6,2,0.3646,3997.62,0.3786,Bachelor,Own,Education,Full-time,0
50,26098.0,46691.0,60,639,28.0,10,0.2281,5,0,1.789,924.54,0.4249,Bachelor,Rent,Education,Full-time,0
69,46317.0,7498.0,12,541,13.0,16,0.2735,2,1,0.1619,648.78,0.168,Bachelor,Rent,Business,Full-time,0
60,124111.0,32653.0,12,567,2.0,8,0.4768,3,1,0.2631,2825.36,0.2732,Bachelor,Mortgage,Debt Consolidation,Unemployed,0
68,62239.0,46263.0,24,555,,2,0.3621,5,2,0.7433,2071.31,0.3993,Bachelor,Rent,Personal,Unemployed,0
31,141540.0,47581.0,12,361,19.0,17,0.2973,0,2,0.3362,4117.03,0.349,Master,Mortgage,Personal,Full-time,0
34,91176.0,15522.0,48,633,17.0,8,0.2253,4,3,0.1702,371.69,0.0489,High School,Mortgage,Personal,Full-time,0
62,123807.0,41052.0,36,731,1.0,14,0.0522,7,1,0.3316,1267.57,0.1228,Bachelor,Mortgage,Medical,Full-time,0
32,102866.0,32670.0,24,531,29.0,1,0.0611,4,0,0.3176,1462.72,0.1706,High School,Mortgage,Debt Consolidation,Full-time,0
22,82559.0,46464.0,12,534,2.0,1,0.1822,3,0,0.5628,4020.38,0.5843,High School,Mortgage,Personal,Part-time,0
53,78345.0,8189.0,24,800,18.0,1,0.1142,8,3,0.1045,366.64,0.0561,Bachelor,Own,Debt Consolidation,Full-time,0
60,143997.0,30449.0,48,635,17.0,16,0.1158,5,1,0.2115,729.14,0.0608,Master,Rent,Debt Consolidation,Full-time,0
68,110161.0,2200.0,48,463,15.0,5,0.3815,7,3,0.02,52.68,0.0057,Bachelor,Rent,Business,Self-employed,1
66,124944.0,18508.0,24,302,16.0,16,0.383,0,1,0.1481,828.65,0.0796,Bachelor,Own,Home Improvement,Unemployed,0
26,121802.0,1558.0,12,752,11.0,18,0.0746,9,1,0.0128,134.81,0.0133,High School,Rent,Education,Full-time,0
58,53412.0,22702.0,36,644,17.0,13,0.3767,7,0,0.425,700.97,0.1575,High School,Rent,Business,Full-time,0
62,183947.0,40743.0,48,644,10.0,19,0.1302,8,3,0.2215,975.64,0.0636,Master,Rent,Debt Consolidation,Full-time,0
54,119180.0,33243.0,12,455,14.0,18,0.2575,6,1,0.2789,2876.41,0.2896,Bachelor,Own,Business,Full-time,0
60,147841.0,16526.0,48,402,20.0,14,0.5943,5,1,0.1118,395.74,0.0321,Bachelor,Own,Personal,Full-time,0
61,178152.0,21919.0,12,571,22.0,16,0.3371,5,2,0.123,1896.58,0.1277,Master,Mortgage,Personal,Full-time,0
42,186070.0,19004.0,24,716,4.0,12,0.0688,6,2,0.1021,850.86,0.0549,Bachelor,Own,Debt Consolidation,Full-time,0
22,138364.0,36851.0,48,463,29.0,5,0.2412,4,2,0.2663,882.44,0.0765,High School,Rent,Home Improvement,Self-employed,0
42,,14044.0,12,589,2.0,2,0.419,7,0,0.0874,1215.18,0.0908,Bachelor,Own,Debt Consolidation,Full-time,0
30,102281.0,5500.0,24,847,8.0,8,0.1735,3,3,0.0538,246.25,0.0289,Bachelor,Own,Education,Part-time,0
25,151491.0,25829.0,12,420,10.0,10,0.5804,7,0,0.1705,2234.9,0.177,Bachelor,Mortgage,Business,Full-time,0
26,74493.0,41669.0,24,426,9.0,7,0.2839,3,0,0.5594,1865.63,0.3005,Bachelor,Own,Home Improvement,Part-time,0
54,146679.0,24379.0,48,429,10.0,2,0.0616,4,0,0.1662,583.79,0.0478,Bachelor,Rent,Debt Consolidation,Part-time,0
45,30888.0,11005.0,24,802,9.0,10,0.3473,0,1,0.3563,492.72,0.1913,Bachelor,Mortgage,Education,Self-employed,0
46,184141.0,3257.0,12,590,13.0,10,0.4219,9,1,0.0177,281.82,0.0184,Bachelor,Own,Education,Full-time,0
57,60256.0,47253.0,24,804,22.0,19,0.3008,6,0,0.7842,2115.64,0.4212,High School,Own,Home Improvement,Full-time,0
47,136464.0,38275.0,12,821,24.0,19,0.5605,2,2,0.2805,3311.81,0.2912,Bachelor,Rent,Debt Consolidation,Unemployed,0
51,17069.0,8621.0,48,531,10.0,12,0.5461,0,2,0.505,206.44,0.145,Bachelor,Own,Home Improvement,Full-time,0
24,43807.0,4622.0,60,330,7.0,17,0.1264,8,3,0.1055,91.52,0.0251,Bachelor,Rent,Personal,Full-time,1
62,197525.0,7329.0,12,467,20.0,6,0.094,0,0,0.0371,634.15,0.0385,Master,Mortgage,Business,Full-time,0
42,169172.0,19450.0,48,599,1.0,19,0.2218,4,0,0.115,465.75,0.033,Bachelor,Rent,Education,Unemployed,0
27,56159.0,40781.0,24,509,13.0,18,0.3845,0,0,0.7262,1825.87,0.3901,Bachelor,Rent,Debt Consolidation,Full-time,0
60,39206.0,8833.0,12,301,6.0,3,0.3809,6,1,0.2253,764.29,0.2339,High School,Own,Home Improvement,Full-time,1
56,165752.0,41116.0,48,844,18.0,14,0.1994,2,2,0.2481,984.57,0.0713,Bachelor,Own,Debt Consolidation,Unemployed,0
22,198181.0,1092.0,24,466,2.0,9,0.5731,4,0,0.0055,48.89,0.003,High School,Rent,Home Improvement,Full-time,0
29,46199.0,37199.0,36,640,24.0,6,0.219,5,1,0.8052,1148.6,0.2983,Bachelor,Mortgage,Debt Consolidation,Full-time,0
20,137829.0,14838.0,36,820,8.0,8,0.4923,3,2,0.1077,458.15,0.0399,Bachelor,Mortgage,Business,Full-time,0
33,67466.0,48065.0,36,599,15.0,18,0.5076,6,2,0.7124,1484.11,0.2639,High School,Mortgage,Home Improvement,Full-time,0
24,152711.0,24316.0,12,681,17.0,18,0.1041,5,2,0.1592,2103.98,0.1653,Master,Rent,Education,Full-time,0
55,92381.0,14256.0,24,319,14.0,7,0.1779,4,2,0.1543,638.28,0.0829,Bachelor,Own,Home Improvement,Full-time,1
46,38190.0,12903.0,48,683,13.0,9,0.1684,3,3,0.3379,308.98,0.0971,Bachelor,Own,Debt Consolidation,Full-time,0
